model|latency|file|prediction|truth
turbo|0.35|sentence_35.wav| She sells seashells by the seashore.|She sells seashells by the seashore.
turbo|0.35|sentence_35.wav| She sells seashells by the seashore.|She sells seashells by the seashore.
turbo|0.35|sentence_35.wav| She sells seashells by the seashore.|She sells seashells by the seashore.
turbo|0.35|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.34|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.35|sentence_36.wav| Peter Piper picked a bag of pickled peppers.|Peter Piper picked a peck of pickled peppers.
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.37|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.37|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.38|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.37|sentence_37.wav| How much wood would a woodchuck chuck if a woodchuck could chuck wood?|How much wood would a woodchuck chuck if a woodchuck could chuck wood?
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.33|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.34|sentence_38.wav| Unique New York, Unique New York|Unique New York, unique New York.
turbo|0.36|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.34|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.34|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.34|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_39.wav| Six slippery snails slid silently southward.|Six slippery snails slid silently southward.
turbo|0.35|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.35|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
turbo|0.34|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.34|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.34|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.33|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.34|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.33|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.33|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.34|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.33|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.33|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.36|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.39|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.34|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.36|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.35|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
turbo|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.34|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.36|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.34|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_44.wav| It's been a long day. I'm exhausted.|It’s been a long day, I’m exhausted.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.37|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.35|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.36|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.37|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
turbo|0.36|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.37|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.41|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.37|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.38|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.36|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.38|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.36|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.36|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.37|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.35|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.33|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.34|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
turbo|0.35|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.35|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.35|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.34|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.34|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.34|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
turbo|0.33|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.33|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.33|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.33|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.33|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.33|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.34|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.34|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.34|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.33|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
turbo|0.34|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.34|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.34|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.34|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_52.wav| this is a test sentence for speech recognition|This is a test sentence for speech recognition.
turbo|0.33|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.33|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.33|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.35|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.35|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.33|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.33|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.34|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.32|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.34|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.34|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.34|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.33|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
turbo|0.34|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.34|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.33|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.34|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.34|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.33|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.33|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.35|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.34|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.35|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
turbo|0.35|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.35|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.35|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.35|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.34|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
turbo|0.35|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.35|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.36|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.35|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.38|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.46|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.40|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.45|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.40|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
turbo|0.43|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
